报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
总资产利润率(%),16.72,10.01,5.5,15.88,12.68,9.81,5.75,19.07,15.64,11.56,6.73,24.7,19.4,13.88,7.06,28.79,23.67,17.47,8.22,31.13,28.17,18.51,8.6,26.5,21.07,16.71,6.83,20.87,19.34,15.35,6.58,23.03,23.78,18.34,8.18,25.39,25.44,20.86,7.94,28.3,16.37,8.74,5.68,16.89,12,7.73,5.57,14.51,10.38,7.47,5.84,13.4,9.56,7.22,5.59,12.28,8.28,6.66,5.77,9.99,8.66,7.2,6.2,9.89,18.4,20.24,23.57,19.8,
主营业务利润率(%),74.8,75.48,76.33,74.48,78.04,79.74,80.52,81.67,83.07,83.46,83.77,83.76,83.44,84.27,83.74,83.88,84.44,85.62,85.1,82.55,82.87,81.79,78.55,78.11,77.37,78.4,73.92,77.39,76.08,78.32,72.49,80.44,81.82,82.88,80.65,82.02,82.29,82.41,79.96,79.61,75.89,74.09,72.96,72.23,70.57,68.57,70.19,69.03,66.77,66.8,68.3,71.43,66.75,67.43,68.24,67.28,63.23,64.44,64.96,64,66.35,66.59,66.52,62.58,64.73,64.55,66.1,68.83,
总资产净利润率(%),17.75,10.32,5.64,18,13.93,10.31,5.89,21.63,16.91,12.1,6.88,26.82,19.94,13.85,7.09,31.79,24.74,17.2,8.3,35.07,29.67,19.7,8.78,30.59,23.7,18.29,7.27,23.55,20.72,15.93,6.69,25.63,24.5,18.46,8.15,30.5,28.16,21.62,8.32,29.58,16.89,9.03,5.77,18.34,12.53,7.61,5.59,16.2,10.92,7.67,5.93,15.08,10.17,7.28,5.53,13.7,8.81,6.67,5.75,10.62,8.94,7.16,6.19,14.47,17.99,23.52,26.04,19.8,
成本费用利润率(%),180.89,172.86,171.82,152.07,194.18,215.78,238.79,196.13,218.57,222.58,243.95,217.57,222.72,235.63,236.35,231.74,262.05,270.4,285.02,245.26,278.01,282.68,226.52,203.14,212.61,234.18,169.22,160.02,172.01,198.62,144.08,169.09,212.06,237.96,211.01,188.81,211.97,212.19,158.38,166.59,128.47,107.19,122.35,102.94,108,90.88,98.25,95.45,80.42,81.32,95.08,97.94,73.3,76.53,88.7,68.5,62.13,68.53,86.69,54.61,63.03,72.47,88.75,60.18,74.41,66.96,65.77,53.37,
营业利润率(%),67.46,66.65,66.05,62.44,68.15,70.21,72.11,67.85,70.39,70.68,72.61,70,70.52,71.58,71.41,70.47,73,73.6,74.94,71.18,73.69,73.88,69.37,67.04,68.04,70.12,62.84,61.56,63.23,66.5,59.07,62.83,67.96,70.41,67.85,65.4,68.01,68.06,61.3,62.53,56.2,51.69,54.99,50.72,51.91,47.59,49.55,48.83,44.55,44.81,48.73,49.44,42.3,43.35,47.01,40.65,38.34,40.7,46.51,35.38,38.73,42.05,47.07,37.71,42.68,40.12,39.7,34.86,
主营业务成本率(%),10.07,10.38,8.84,8.77,8.36,8.12,7.66,7.77,7.55,7.39,6.79,7.41,7.34,6.9,6.8,7.1,6.57,6.6,6.71,7.73,8.17,7.99,8.01,8.43,8.47,8.6,9.29,9.05,8.81,8.64,9.72,9.83,9.52,9.59,10.01,9.7,9.48,9.57,10.07,12.04,14.86,14.8,14.97,16.04,16.45,16.63,16.63,17.48,17.46,17.44,17.2,17.78,17.77,17.5,17.72,19.88,19.5,19.52,18.54,18.56,16.92,16.57,16.09,17.77,16.76,17.67,14.5,12.21,
销售净利率(%),50.32,49.79,49.18,46.14,50.05,51.6,52.18,50.38,52.39,53.01,54.17,51.53,52.38,53.52,53.06,51.63,53.17,53.94,52.66,52.95,54.88,55.4,52.02,50.27,50.8,52.58,47.18,45.9,47.29,49.71,44.22,47.08,50.98,52.81,50.9,48.54,50.94,50.91,46,40.98,37.44,34,35.37,32.96,32.49,29.95,33.36,29.74,28.47,29.81,33.56,28.38,25.99,27.7,31.79,25.35,23.82,26.01,30.68,21.4,23.47,25.78,29.78,21.16,25.57,23.05,24.21,23.38,
净资产收益率(%),23.69,14.88,7.75,22.94,18.16,13.55,7.1,24.25,19.09,12.87,7.55,28.73,21.94,15.97,7.99,35.51,28.72,20.87,9.52,38.97,33.33,25.13,10.62,35.06,28.82,23.22,9.29,27.45,23.82,18.85,8.05,29.81,27.17,21.56,9.77,33.79,29.7,23.12,9.59,34.38,23.14,13.85,9.21,25.51,17.79,12.1,8.11,21.97,14.9,10.34,8.13,19.68,13.34,9.21,7.06,17.06,11.05,8.13,7.09,13.21,10.89,8.6,7.54,12.97,39.78,56.56,83.05,0.63,
股本报酬率(%),1700.49,1359.14,521,1786.79,1061.15,1072.29,414.91,1602.48,965.36,1020.67,405.28,1680.23,996.12,902.74,380.76,1762.25,1123.33,935.68,363.46,1526.63,1053.57,864.67,301.44,1028.56,667.58,680.43,210.99,682.21,467.38,448.28,142.44,570.79,421.68,388.44,135.5,492.59,350.1,309.9,97.17,367.98,176.86,142.7,59.49,213.97,152.29,101.94,167.44,315.17,219.51,200.35,166.05,281.67,193.23,189.02,153.93,261.33,178.88,153.47,135.63,187.85,159.62,143.91,118.31,167.86,--,--,--,--,
净资产报酬率(%),24.17,21.59,7.94,29.57,18.7,20,7.35,30.39,19.59,18.31,7.72,34.69,22.6,22.11,8.33,41.46,29.29,27.15,9.78,44.7,34.19,31.6,10.97,42.04,30.02,29.81,9.69,34.71,24.89,25.28,8.4,36.77,28,27.84,10.14,40.41,30.57,29.68,9.88,41.5,24.01,21.66,9.53,32.74,26.54,19.02,14.14,28.81,21.74,16.79,14.19,26.27,19.48,14.98,12.49,22.78,16.74,13.51,12.03,17.97,15.36,12.92,10.75,16.54,52.38,72.45,95.36,80.79,
资产报酬率(%),16.72,14.18,5.5,19.87,12.68,14.1,5.75,23.33,15.64,16.11,6.73,29.13,19.4,18.67,7.06,32.99,23.67,22.27,8.22,35.22,28.17,22.61,8.6,30.6,21.07,20.77,6.83,25.16,19.34,19.83,6.58,27.25,23.78,22.95,8.18,29.51,25.44,25.94,7.94,33.13,16.37,13.17,5.68,21.1,16.32,12.34,9.75,18.46,14.64,11.71,9.94,17.38,13.5,11.34,9.59,15.95,12.11,10.71,9.55,13.14,11.88,10.52,8.57,12.12,24.22,25.43,29.74,25.49,
销售毛利率(%),89.93,89.62,91.16,91.23,91.64,91.88,92.34,92.23,92.45,92.61,93.21,92.59,92.66,93.1,93.2,92.9,93.43,93.4,93.29,92.27,91.83,92.01,91.99,--,91.53,91.4,90.71,90.95,91.2,91.36,90.28,90.17,90.48,90.41,89.99,90.3,90.52,90.43,89.93,87.96,85.14,85.2,85.03,83.84,83.5,83.13,83.2,82.52,82.54,82.56,82.8,82.22,82.23,82.5,82.28,80.12,80.5,80.48,81.46,81.44,83.08,83.43,83.91,82.23,83.24,82.33,85.5,87.79,
三项费用比重(%),11.9,13.95,14.62,15.01,12.92,12.3,10.74,16.02,15.02,15.21,13.53,15.61,14.82,14.56,13.91,13.79,11.69,12.12,10.16,11.37,9.2,7.92,9.19,11.1,9.36,8.33,11.08,15.87,12.83,11.78,13.43,17.63,13.86,12.47,12.81,16.63,14.32,14.4,18.68,17.12,19.68,22.39,17.97,21.53,18.66,20.98,20.65,20.21,22.23,22,19.55,22,24.46,24.08,21.23,26.7,25.04,23.92,18.63,28.8,27.81,24.62,19.56,24.95,22.09,24.34,26.45,34.14,
非主营比重(%),-0.51,-0.25,-0.4,-1.28,-0.62,0.04,0.06,-0.7,-0.8,0.01,-0.03,-0.99,-0.88,-0.24,-0.14,-1.66,-2.19,-2.66,-4.93,-0.68,-0.68,0.04,0.05,0.02,0,0.01,0.07,0.03,-0.02,-0.07,-0.16,0.1,0.01,0.04,0.03,-0.07,-0.15,-0.25,0.08,-0.03,0.13,0.22,0.13,0.11,0.06,0.1,0.05,0.07,0.12,0.16,-0.03,0.19,0.02,0.01,0,0.19,0.26,0.14,0.03,0.04,0.03,0.01,0.01,-0.47,0,-0.2,-0.02,0,
主营利润比重(%),111.44,113.53,116.03,120.81,115.22,113.53,111.61,121.23,118.98,118.12,115.41,120.86,119.38,118.05,117.43,121.02,118.22,119.46,119.15,116.78,113.25,110.7,113.19,116.53,113.74,111.85,117.55,125.7,120.36,117.85,122.92,127.93,120.4,117.68,118.85,125.53,121.21,121.42,130.39,127.41,134.91,143.12,132.51,142.36,135.87,143.95,141.6,141.29,149.72,148.84,140.16,144.22,157.8,155.53,145.17,165.3,164.65,158.12,139.61,180.84,171.29,158.36,141.3,166.75,151.65,161.22,166.54,197.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
